Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"COVID-19 Symptoms, Duration, and Prevalence Among Healthcare Workers in the New York Metropolitan Area.","Ganz-Lord, Fran; Segal, Kathryn R; Rinke, Michael L","OBJECTIVE: To evaluate symptoms, workforce implications and testing patterns from coronavirus disease 2019 (COVID-19) among healthcare workers (HCWs) in the New York metropolitan area during Spring 2020., DESIGN: Retrospective cohort study of Occupational Health Services (OHS) records., SETTING: A large urban academic medical center with five inpatient campuses and multiple ambulatory centers throughout Bronx and Westchester counties., PARTICIPANTS: HCWs who called OHS to report COVID-19 symptoms and had either severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) PCR or IgG antibody testing., METHODS: We analyzed the impact of COVID-19 related symptoms on: 1) time from symptom onset to return to work, 2) results of SARS-CoV-2 nasopharyngeal PCR testing, and 3) results of SARS-CoV-2 IgG antibody testing in HCWs with mild-moderate COVID-19., RESULTS: The median time from symptom onset until return to work for HCWs who did not require hospitalization was 15 days (interquartile range 10, 22 days). Shortness of breath, fever, sore throat, and diarrhea were significantly associated with longer durations from symptom onset to return to work. 51.9% of symptomatic HCWs with PCR testing during the study period tested positive. Of the previously symptomatic HCWs who had IgG antibody testing, 55.4% had reactive tests. Ageusia was associated with having both positive PCR and reactive antibody tests. Sore throat was associated with both negative PCR and nonreactive antibody tests., CONCLUSION: HCWs with COVID-19 who did not require hospitalization still had prolonged illness. Shortness of breath, fever, sore throat, and diarrhea are associated with longer durations of time out from work.",2020,/,Infection control and hospital epidemiology,,"ich, 8804099",1-26,,https://dx.doi.org/10.1017/ice.2020.1334,33213542,#51636,Ganz-Lord 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Antibody response to SARS-CoV-2 in people living with HIV.,"Yamamoto, Shinya; Saito, Makoto; Nagai, Etsuko; Toriuchi, Keiko; Nagai, Hiroyuki; Yotsuyanagi, Hiroshi; Nakagama, Yu; Kido, Yasutoshi; Adachi, Eisuke",,2020,/,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",,"100956211, dpw, 100956211",,,https://dx.doi.org/10.1016/j.jmii.2020.09.005,33046418,#42113,Yamamoto 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Seroreactivity with COVID 19 antibody testing in CCP donors presenting without a SARS-CoV-2 diagnostic test.,"Goodhue Meyer, Erin K; Xu, Meng; Lasky, Baia; Young, Pampee",,2020,/,Transfusion,,"wdn, 0417360",,,https://dx.doi.org/10.1111/trf.16146,33037643,#42156,GoodhueMeyer 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Performance characteristics of the VIDAS® SARS-COV-2 IgM and IgG serological assays,"RENARD, NATHALIE; DANIEL, SOIZIC; CAYET, NADEGE; PECQUET, MATTHIEU; RAYMOND, FREDERIQUE; PONS, SYLVIE; LUPO, JULIEN; TOURNEUR, CAROLE; PRETIS, CATHERINE; GEREZ, GUILLAUME; BLASCO, PATRICK; COMBE, MAXIME; CANOVA, IMEN; LESENECHAL, MYLENE; BERTHIER, FRANCK",,2020,,,,,,PPR220308,10.1101/2020.09.28.20196030,,#40179,RENARD 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
"The infection rate of COVID-19 in Wuhan, China: Combined analysis of population samples",Qu H.-Q.; Cheng Z.J.; Duan Z.; Tian L.; Hakonarson H. ,"Background: The coronavirus disease (COVID-19) pandemic began in Wuhan, China, in December 2019. Wuhan had a much higher mortality rate than the rest of China. However, a large number of asymptomatic infections in Wuhan may have never been diagnosed, contributing to an overestimated mortality rate. Objective(s): This study aims to obtain an accurate estimate of infections in Wuhan using internet data. Method(s): In this study, we performed a combined analysis of the infection rate among evacuated foreign citizens to estimate the infection rate in Wuhan in late January and early February. Result(s): Based on our analysis, the combined infection rate of the foreign evacuees was 0.013 (95% CI 0.008-0.022). Therefore, we estimate the number of infected people in Wuhan to be 143,000 (range 88,000-242,000), which is significantly higher than previous estimates. Our study indicates that a large number of infections in Wuhan were not diagnosed, which has resulted in an overestimated case fatality rate. Conclusion(s): Increased awareness of the original infection rate of Wuhan is critical for proper public health measures at all levels, as well as to eliminate panic caused by overestimated mortality rates that may bias health policy actions by the authorities.Copyright © 2020 Journal of Medical Internet Research. All rights reserved.",2020,/,Journal of Medical Internet Research,22,8,20914,,http://dx.doi.org/10.2196/20914,2007611785,#39353,Qu 2020,Exclusion reason:  No serological antibody testing ; ,""
A high-throughput microfluidic nano-immunoassay for detecting anti-SARS-CoV-2 antibodies in serum or ultra-low volume dried blood samples,"Swank, Zoe; Michielin, Grégoire; Yip, Hon Ming; Cohen, Patrick; Andrey, Diego; Vuilleumier, Nicolas; Kaiser, Laurent; Eckerle, Isabella; Meyer, Benjamin; Maerkl, Sebastian",,2020,,,,,,PPR224374,10.1101/2020.10.07.20208280,,#40055,Swank 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Joint Detection of Serum IgM/IgG Antibody Is an Important Key to Clinical Diagnosis of SARS-CoV-2 Infection.,"Hu, Fang; Shang, Xiaoling; Chen, Meizhou; Zhang, Changliang","Background: This study was aimed to investigate the application of SARS-CoV-2 IgM and IgG antibodies in diagnosis of COVID-19 infection., Method: This study enrolled a total of 178 patients at Huangshi Central Hospital from January to February 2020. Among them, 68 patients were SARS-CoV-2 infected, confirmed with nucleic acid test (NAT) and CT imaging. Nine patients were in the suspected group (NAT negative) with fever and other respiratory symptoms. 101 patients were in the control group with other diseases and negative to SARS-CoV-2 infection. After serum samples were collected, SARS-CoV-2 IgG and IgM antibodies were tested by chemiluminescence immunoassay (CLIA) for all patients., Results: The specificity of serum IgM and IgG antibodies to SARS-CoV-2 was 99.01% (100/101) and 96.04% (97/101), respectively, and the sensitivity was 88.24% (60/68) and 97.06% (66/68), respectively. The combined detection rate of SARS-CoV-2 IgM and IgG antibodies was 98.53% (67/68)., Conclusion: Combined detection of serum SARS-CoV-2 IgM and IgG antibodies had better sensitivity compared with single IgM or IgG antibody testing, which can be used as an important diagnostic tool for SARS-CoV-2 infection and a screening tool of potential SARS-CoV-2 carriers in clinics, hospitals, and accredited scientific laboratories. Copyright © 2020 Fang Hu et al.",2020,/,The Canadian journal of infectious diseases & medical microbiology = Journal canadien des maladies infectieuses et de la microbiologie medicale,2020,101226876,1020843,,https://dx.doi.org/10.1155/2020/1020843,33014210,#42984,Hu 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Development and evaluation of a new IgM/IgG rapid diagnostic test for SARS-CoV-2,"Ducrest, Percevent Jeremy",,2020,,,,,,PPR224866,10.1101/2020.10.09.20209866,,#40107,Ducrest 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Sensitivity and specificity of lateral flow antigen test kits for covid-19 in asymptomatic population of quarantine centre of province 3,Shrestha B.; Neupane A.; Pant S.; Shrestha A.; Bastola A.; Rajbhandari B.; Thapa A.; Singh A. ,"Background Nearly after 6 months of the spread of Corona Virus Disease 19, along with the world Nepal is still trying to control the spread and prevent general population from acquiring it. With limited resources in manpower, technology and evidence it has been a difficult battle. But with time and more understanding of the virus new technology to detect the virus are coming up. It is a major breakthrough in the diagnostic field as this helps us in not only detecting the virus but also helps us to mobilize our human resources. This comes in a time where the cases are increasing at an alarming rate. Although numbers of Polymerase Chain Reaction testing have increased but due to the time consuming and the cost wise, we need a faster and equally reliable alternative. Antigen test approved by different countries can be used for point of care, screening and surveillance depending upon the requirements after calculating its sensitivity, specificity and accuracy. Objective To find out sensitivity and specificity of the Antigen test kit for COVID-19. Method Antigen tests were compared with Reverse Transcription Polymerase Chain Reaction as a reference standard in calculated sample size of 113 subjects in a high risk population. Both Reverse Transcription Polymerase Chain Reaction and antigen test were performed in a same subject with in maximum of 2 days' interval. Convenience sampling technique was used to select the subjects. Ethical approval was taken from Nepal Health Research Council before data collection. Study was done from August to September 2020 from Quarantine center of Province 3. Result There were total of 113 test carried out, among those 47 were positive and 66 were negative in Reverse Transcription Polymerase Chain Reaction. After preparing two by two table, Sensitivity and specificity of the tested was calculated which came out to be 85% and 100% respectively, with accuracy of 93.80%. Conclusion Even though the sensitivity and specificity came to be higher, this test should be interpreted cautiously depending upon the prevalence of Corona Virus Disease 19 in that particular community and the clinical and epidemiological context of the person who has been tested. When in doubt by clinical correlation should be confirmed with Reverse Transcription Polymerase Chain Reaction.Copyright © 2020, Kathmandu University. All rights reserved.",2020,/,Kathmandu University Medical Journal,18,2 70COVID-19 Special Issue,34-37,,,2005153071,#38616,Shrestha 2020,Exclusion reason:  No serological antibody testing ; ,""
Serological Tests for SARS-CoV-2 Coronavirus by Commercially Available Point-of-Care and Laboratory Diagnostics in Pre-COVID-19 Samples in Japan.,"Lyu, Zhaoqing; Harada Sassa, Mariko; Fujitani, Tomoko; Harada, Kouji H","The number of COVID-19 patients in Japan is considered low, compared with U.S. and European countries. However, recent serological survey reported that several percent of population showed IgG positive to SARS-CoV-2. Specificity in the assays might influence the estimate, and possibility of overdiagnosis should be investigated. Serological tests for SARS-CoV-2 coronavirus were performed in pre-COVID-19 sera in Japan (400 healthy subjects in 2012-2015). Lateral flow assay (LFA) and enzyme-linked immunosorbent assay (ELISA) showed 1.5% (6/400) and 1.75% (7/400) IgG positives, respectively. Among those false positive samples, only one sample was positive in both LFA and ELISA (0.25%; 95% CI: 0.006-1.39%). Possible bias from pooling method was examined by Monte Carlo method and the possibility was unlikely at low false positive rate. Previous surveys might overestimate COVID-19 seroprevalence in several populations of Japan. These false positives could be excluded by combination of different diagnostics. Nonetheless, the result of seroprevalence should be carefully interpreted in less prevalent areas.",2020,/,"Diseases (Basel, Switzerland)",8,4,,,https://dx.doi.org/10.3390/diseases8040036,32977485,#43367,Lyu 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
"ReScan, a Multiplex Diagnostic Pipeline, Pans Human Sera for SARS-CoV-2 Antigens.","Zamecnik, Colin R; Rajan, Jayant V; Yamauchi, Kevin A; Mann, Sabrina A; Loudermilk, Rita P; Sowa, Gavin M; Zorn, Kelsey C; Alvarenga, Bonny D; Gaebler, Christian; Caskey, Marina; Stone, Mars; Norris, Philip J; Gu, Wei; Chiu, Charles Y; Ng, Dianna; Byrnes, James R; Zhou, Xin X; Wells, James A; Robbiani, Davide F; Nussenzweig, Michel C; DeRisi, Joseph L; Wilson, Michael R","Comprehensive understanding of the serological response to SARS-CoV-2 infection is important for both pathophysiologic insight and diagnostic development. Here, we generate a pan-human coronavirus programmable phage display assay to perform proteome-wide profiling of coronavirus antigens enriched by 98 COVID-19 patient sera. Next, we employ ReScan, a method to efficiently sequester phage expressing the most immunogenic peptides and print them onto paper-based microarrays using acoustic liquid handling, which isolates and identifies 9 candidate antigens, 8 of which are derived from the 2 proteins used for SARS-CoV-2 serologic assays: spike and nucleocapsid proteins. After deployment in a high-throughput assay amenable to clinical lab settings, these antigens show improved specificity over a whole protein panel. This proof-of-concept study demonstrates that ReScan will have broad applicability for other emerging infectious diseases or autoimmune diseases that lack a valid biomarker, enabling a seamless pipeline from antigen discovery to diagnostic using one recombinant protein source. Copyright © 2020 The Author(s).",2020,/,Cell reports. Medicine,,101766894,100123,,https://dx.doi.org/10.1016/j.xcrm.2020.100123,32995758,#42129,Zamecnik 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
